"기준 년월 코드","상권 코드","서비스 업종 코드","서비스 업종 코드명","점포 수","유사 업종 점포 수","개업율","개업 점포 수","폐업률","폐업 점포 수","상권 코드명"
"201706","13642","CS200008","부동산중개업","37","0","0","0","0","0","양재대로71길"
"201706","13642","CS200007","보육시설","5","0","0","0","0","0","양재대로71길"
"201706","13642","CS200006","일반의원","7","0","0","0","0","0","양재대로71길"
"201706","13642","CS200005","한의원","8","0","0","0","0","0","양재대로71길"
"201706","13642","CS200004","치과의원","17","0","0","0","0","0","양재대로71길"
"201706","13642","CS200003","예체능학원","39","0","0","0","0","0","양재대로71길"
"201706","13642","CS200002","외국어학원","24","0","0","0","0","0","양재대로71길"
"201706","13642","CS200001","입시보습학원","91","0","0","0","0","0","양재대로71길"
"201706","13642","CS100010","호프간이주점","23","0","0","0","0","0","양재대로71길"
"201706","13642","CS100009","커피음료","61","3","0","0","0","0","양재대로71길"
"201706","13642","CS100008","제과점","14","1","0","0","0","0","양재대로71길"
"201706","13642","CS100007","치킨집","18","1","0","0","0","0","양재대로71길"
"201706","13642","CS100006","패스트푸드점","14","0","0","0","0","0","양재대로71길"
"201706","13642","CS100005","분식집","38","2","0","0","0","0","양재대로71길"
"201706","13642","CS100004","양식집","17","3","0","0","0","0","양재대로71길"
"201706","13642","CS100003","일식집","39","7","0","0","12.5","1","양재대로71길"
"201706","13642","CS100002","중국집","13","1","0","0","0","0","양재대로71길"
"201706","13642","CS100001","한식음식점","206","19","0","0","0","0","양재대로71길"
"201706","13641","CS300011","화장품","15","0","0","0","0","0","가락로_F"
"201706","13641","CS300010","문구점","10","0","0","0","0","0","가락로_F"
"201706","13641","CS300009","약국","21","0","0","0","0","0","가락로_F"
"201706","13641","CS300008","패션잡화","22","0","0","0","0","0","가락로_F"
"201706","13641","CS300007","의류점","18","0","0","0","0","0","가락로_F"
"201706","13641","CS300006","과일채소","6","0","0","0","0","0","가락로_F"
"201706","13641","CS300005","정육점","7","0","0","0","0","0","가락로_F"
"201706","13641","CS300004","휴대폰","20","0","0","0","0","0","가락로_F"
"201706","13641","CS300002","편의점","37","4","0","0","0","0","가락로_F"
"201706","13641","CS300001","슈퍼마켓","24","0","0","0","0","0","가락로_F"
"201706","13641","CS200022","자동차미용","2","0","0","0","0","0","가락로_F"
"201706","13641","CS200021","자동차수리","14","0","0","0","0","0","가락로_F"
"201706","13641","CS200020","세탁소","31","4","0","0","0","0","가락로_F"
"201706","13641","CS200019","여관업","1","1","0","0","0","0","가락로_F"
"201706","13641","CS200018","피부관리실","30","2","0","0","0","0","가락로_F"
"201706","13641","CS200017","네일숍","9","1","0","0","50","1","가락로_F"
"201706","13641","CS200016","미용실","97","10","0","0","0","0","가락로_F"
"201706","13641","CS200012","당구장","8","0","0","0","0","0","가락로_F"
"201706","13641","CS200011","PC방","6","0","0","0","0","0","가락로_F"
"201706","13641","CS200010","노래방","22","0","0","0","0","0","가락로_F"
"201706","13641","CS200009","인테리어","24","0","0","0","0","0","가락로_F"
"201706","13641","CS200008","부동산중개업","48","0","0","0","0","0","가락로_F"
"201706","13641","CS200007","보육시설","14","0","0","0","0","0","가락로_F"
"201706","13641","CS200006","일반의원","10","0","0","0","0","0","가락로_F"
"201706","13641","CS200005","한의원","12","0","0","0","0","0","가락로_F"
"201706","13641","CS200004","치과의원","18","0","0","0","0","0","가락로_F"
"201706","13641","CS200003","예체능학원","45","0","0","0","0","0","가락로_F"
"201706","13641","CS200002","외국어학원","16","0","0","0","0","0","가락로_F"
"201706","13641","CS200001","입시보습학원","69","0","0","0","0","0","가락로_F"
"201706","13641","CS100010","호프간이주점","23","2","0","0","0","0","가락로_F"
"201706","13641","CS100009","커피음료","82","9","11.111","1","0","0","가락로_F"
"201706","13641","CS100008","제과점","16","2","0","0","0","0","가락로_F"
"201706","13641","CS100007","치킨집","18","2","0","0","0","0","가락로_F"
"201706","13641","CS100006","패스트푸드점","22","2","0","0","0","0","가락로_F"
"201706","13641","CS100005","분식집","61","7","14.286","1","0","0","가락로_F"
"201706","13641","CS100004","양식집","22","3","33.333","1","0","0","가락로_F"
"201706","13641","CS100003","일식집","48","4","0","0","0","0","가락로_F"
"201706","13641","CS100002","중국집","13","2","0","0","0","0","가락로_F"
"201706","13641","CS100001","한식음식점","261","30","3.333","1","0","0","가락로_F"
"201706","13640","CS300011","화장품","16","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300010","문구점","15","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300009","약국","20","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300008","패션잡화","22","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300007","의류점","7","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300006","과일채소","5","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300005","정육점","7","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300004","휴대폰","26","0","0","0","0","0","백제고분로50길"
"201706","13640","CS300002","편의점","37","2","0","0","0","0","백제고분로50길"
"201706","13640","CS300001","슈퍼마켓","27","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200022","자동차미용","2","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200021","자동차수리","17","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200020","세탁소","30","3","0","0","0","0","백제고분로50길"
"201706","13640","CS200019","여관업","7","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200018","피부관리실","20","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200017","네일숍","8","1","0","0","0","0","백제고분로50길"
"201706","13640","CS200016","미용실","83","11","0","0","0","0","백제고분로50길"
"201706","13640","CS200012","당구장","6","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200011","PC방","4","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200010","노래방","21","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200009","인테리어","26","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200008","부동산중개업","54","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200007","보육시설","16","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200006","일반의원","8","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200005","한의원","13","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200004","치과의원","15","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200003","예체능학원","36","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200002","외국어학원","9","0","0","0","0","0","백제고분로50길"
"201706","13640","CS200001","입시보습학원","37","0","0","0","0","0","백제고분로50길"
"201706","13640","CS100010","호프간이주점","24","0","0","0","0","0","백제고분로50길"
"201706","13640","CS100009","커피음료","75","2","0","0","0","0","백제고분로50길"
"201706","13640","CS100008","제과점","16","0","0","0","0","0","백제고분로50길"
"201706","13640","CS100007","치킨집","19","4","25","1","0","0","백제고분로50길"
"201706","13640","CS100006","패스트푸드점","18","2","0","0","0","0","백제고분로50길"
"201706","13640","CS100005","분식집","63","6","0","0","0","0","백제고분로50길"
"201706","13640","CS100004","양식집","18","2","0","0","0","0","백제고분로50길"
"201706","13640","CS100003","일식집","40","1","0","0","0","0","백제고분로50길"
"201706","13640","CS100002","중국집","15","0","0","0","0","0","백제고분로50길"
"201706","13640","CS100001","한식음식점","259","14","0","0","6.667","1","백제고분로50길"
"201706","13639","CS300011","화장품","15","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300010","문구점","14","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300009","약국","18","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300008","패션잡화","21","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300007","의류점","5","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300006","과일채소","7","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300005","정육점","5","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300004","휴대폰","26","0","0","0","0","0","백제고분로_L"
"201706","13639","CS300002","편의점","37","5","0","0","0","0","백제고분로_L"
"201706","13639","CS300001","슈퍼마켓","26","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200022","자동차미용","2","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200021","자동차수리","16","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200020","세탁소","38","2","0","0","0","0","백제고분로_L"
"201706","13639","CS200019","여관업","34","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200018","피부관리실","25","1","0","0","0","0","백제고분로_L"
"201706","13639","CS200017","네일숍","10","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200016","미용실","84","7","0","0","0","0","백제고분로_L"
"201706","13639","CS200012","당구장","7","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200011","PC방","4","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200010","노래방","26","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200009","인테리어","28","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200008","부동산중개업","60","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200007","보육시설","16","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200006","일반의원","7","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200005","한의원","12","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200004","치과의원","14","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200003","예체능학원","36","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200002","외국어학원","5","0","0","0","0","0","백제고분로_L"
"201706","13639","CS200001","입시보습학원","23","0","0","0","0","0","백제고분로_L"
"201706","13639","CS100010","호프간이주점","38","1","0","0","0","0","백제고분로_L"
"201706","13639","CS100009","커피음료","66","2","0","0","0","0","백제고분로_L"
"201706","13639","CS100008","제과점","14","3","0","0","0","0","백제고분로_L"
"201706","13639","CS100007","치킨집","27","1","0","0","0","0","백제고분로_L"
"201706","13639","CS100006","패스트푸드점","25","0","0","0","0","0","백제고분로_L"
"201706","13639","CS100005","분식집","74","2","0","0","0","0","백제고분로_L"
"201706","13639","CS100004","양식집","23","1","0","0","0","0","백제고분로_L"
"201706","13639","CS100003","일식집","68","1","0","0","0","0","백제고분로_L"
"201706","13639","CS100002","중국집","13","0","0","0","0","0","백제고분로_L"
"201706","13639","CS100001","한식음식점","363","19","5","1","5","1","백제고분로_L"
"201706","13638","CS300011","화장품","15","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300010","문구점","9","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300009","약국","23","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300008","패션잡화","24","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300007","의류점","11","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300006","과일채소","8","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300005","정육점","7","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300004","휴대폰","27","0","0","0","0","0","백제고분로48길"
"201706","13638","CS300002","편의점","38","2","0","0","0","0","백제고분로48길"
"201706","13638","CS300001","슈퍼마켓","27","0","0","0","0","0","백제고분로48길"
"201706","13638","CS200022","자동차미용","3","0","0","0","0","0","백제고분로48길"
"201706","13638","CS200021","자동차수리","21","0","0","0","0","0","백제고분로48길"
